"Representative","State","Amount"
"Clyburn James E (D-SC)","South Carolina","$3000"
"Crawford Rick (R-AR)","Arkansas","$3000"
"Franks Trent (R-AZ)","Arizona","$3000"
"Graves Sam (R-MO)","Missouri","$3000"
"Graves Tom (R-GA)","Georgia","$3000"
"Hartzler Vicky (R-MO)","Missouri","$3000"
"Himes Jim (D-CT)","Connecticut","$3000"
"Jenkins Evan (R-WV)","West Virginia","$3000"
"Keating Bill (D-MA)","Massachusetts","$3000"
"Kelly Trent (R-MS)","Mississippi","$3000"
"Larson John (D-CT)","Connecticut","$3000"
"Luetkemeyer Blaine (R-MO)","Missouri","$3000"
"Rogers Mike D (R-AL)","Alabama","$3000"
"Westerman Bruce (R-AR)","Arkansas","$3000"
"Womack Steve (R-AR)","Arkansas","$3000"
"Bonamici Suzanne (D-OR)","Oregon","$2750"
"Sinema Kyrsten (D-AZ)","Arizona","$2750"
"Bera Ami (D-CA)","California","$2745"
"Bost Mike (R-IL)","Illinois","$2500"
"Castro Joaquin (D-TX)","Texas","$2500"
"Mica John L (R-FL)","Florida","$2500"
"Price Tom (R-GA)","Georgia","$2500"
"Royce Ed (R-CA)","California","$2500"
"Salmon Matt (R-AZ)","Arizona","$2500"
"Smith Adrian (R-NE)","Nebraska","$2500"
"Young David (R-IA)","Iowa","$2500"
"Capuano Michael E (D-MA)","Massachusetts","$2100"
"Amodei Mark (R-NV)","Nevada","$2000"
"Becerra Xavier (D-CA)","California","$2000"
"Brat Dave (R-VA)","Virginia","$2000"
"Buchanan Vernon (R-FL)","Florida","$2000"
"Courtney Joe (D-CT)","Connecticut","$2000"
"Duffy Sean P (R-WI)","Wisconsin","$2000"
"Fleming John (R-LA)","Louisiana","$2000"
"Gibbs Bob (R-OH)","Ohio","$2000"
"Harris Andy (R-MD)","Maryland","$2000"
"Hice Jody (R-GA)","Georgia","$2000"
"Kennedy Joe III (D-MA)","Massachusetts","$2000"
"Levin Sander (D-MI)","Michigan","$2000"
"Lowenthal Alan (D-CA)","California","$2000"
"McNerney Jerry (D-CA)","California","$2000"
"Messer Luke (R-IN)","Indiana","$2000"
"Norton Eleanor Holmes (D-DC)","District of Columbia","$2000"
"Pocan Mark (D-WI)","Wisconsin","$2000"
"Roby Martha (R-AL)","Alabama","$2000"
"Rouzer David (R-NC)","North Carolina","$2000"
"Ruppersberger Dutch (D-MD)","Maryland","$2000"
"Scott David (D-GA)","Georgia","$2000"
"Sires Albio (D-NJ)","New Jersey","$2000"
"Swalwell Eric (D-CA)","California","$2000"
"Turner Michael R (R-OH)","Ohio","$2000"
"Veasey Marc (D-TX)","Texas","$2000"
"Visclosky Pete (D-IN)","Indiana","$2000"
"Woodall Rob (R-GA)","Georgia","$2000"
"Yoder Kevin (R-KS)","Kansas","$2000"
"Ashford Brad (D-NE)","Nebraska","$1750"
"Collins Doug (R-GA)","Georgia","$1600"
"Duckworth Tammy (D-IL)","Illinois","$1533"
"Beatty Joyce (D-OH)","Ohio","$1500"
"Edwards Donna (D-MD)","Maryland","$1500"
"Gallego Ruben (D-AZ)","Arizona","$1500"
"McSally Martha (R-AZ)","Arizona","$1500"
"Sanchez Loretta (D-CA)","California","$1500"
"Garrett Scott (R-NJ)","New Jersey","$1250"
"Gohmert Louis B Jr (R-TX)","Texas","$1250"
"Aguilar Pete (D-CA)","California","$1100"
"Nolan Rick (D-MN)","Minnesota","$1041"
"Brooks Susan (R-IN)","Indiana","$1000"
"Carter Buddy (R-GA)","Georgia","$1000"
"Cartwright Matt (D-PA)","Pennsylvania","$1000"
"Chabot Steve (R-OH)","Ohio","$1000"
"Clark Katherine (D-MA)","Massachusetts","$1000"
"Cooper Jim (D-TN)","Tennessee","$1000"
"Donovan Dan (R-NY)","New York","$1000"
"Forbes Randy (R-VA)","Virginia","$1000"
"Fudge Marcia (D-OH)","Ohio","$1000"
"Garamendi John (D-CA)","California","$1000"
"Gosar Paul (R-AZ)","Arizona","$1000"
"Gowdy Trey (R-SC)","South Carolina","$1000"
"Graham Gwen (D-FL)","Florida","$1000"
"Hinojosa Ruben (D-TX)","Texas","$1000"
"Huelskamp Tim (R-KS)","Kansas","$1000"
"Hunter Duncan D (R-CA)","California","$1000"
"Jordan Jim (R-OH)","Ohio","$1000"
"Kind Ron (D-WI)","Wisconsin","$1000"
"Loudermilk Barry (R-GA)","Georgia","$1000"
"Lummis Cynthia (R-WY)","Wyoming","$1000"
"Matsui Doris (D-CA)","California","$1000"
"Miller Jeff (R-FL)","Florida","$1000"
"Moulton Seth (D-MA)","Massachusetts","$1000"
"Pascrell Bill Jr (D-NJ)","New Jersey","$1000"
"Pierluisi Pedro (D-PR)","Puerto Rico","$1000"
"Plaskett Stacey (D-VI)","Virgin Islands","$1000"
"Price David (D-NC)","North Carolina","$1000"
"Ribble Reid (R-WI)","Wisconsin","$1000"
"Rigell Scott (R-VA)","Virginia","$1000"
"Sanford Mark (R-SC)","South Carolina","$1000"
"Smith Jason (R-MO)","Missouri","$1000"
"Valadao David (R-CA)","California","$1000"
"Walberg Tim (R-MI)","Michigan","$1000"
"Wenstrup Brad (R-OH)","Ohio","$1000"
"Pelosi Nancy (D-CA)","California","$905"
"Blum Rod (R-IA)","Iowa","$900"
"Grayson Alan (D-FL)","Florida","$545"
"Jackson Lee Sheila (D-TX)","Texas","$500"
"Jones Walter B Jr (R-NC)","North Carolina","$500"
"Emmer Tom (R-MN)","Minnesota","$300"
"Conaway Mike (R-TX)","Texas","$250"
"O'Rourke Beto (D-TX)","Texas","$250"
"Kirkpatrick Ann (D-AZ)","Arizona","$140"
"Sanchez Linda (D-CA)","California","$75"
"Brownley Julia (D-CA)","California","$50"
"Davidson Warren (R-OH)","Ohio","$25"
"Maloney Carolyn (D-NY)","New York","$5"
