"Representative","State","Amount"
"Nunes Devin (R-CA)","California","$3600"
"Bishop Rob (R-UT)","Utah","$3599"
"Butterfield G K (D-NC)","North Carolina","$3500"
"Camp Dave (R-MI)","Michigan","$3500"
"Hanna Richard (R-NY)","New York","$3500"
"Johnson Bill (R-OH)","Ohio","$3500"
"Latham Tom (R-IA)","Iowa","$3500"
"Maloney Sean Patrick (D-NY)","New York","$3500"
"Horsford Steven (D-NV)","Nevada","$3250"
"Nestande Brian (R-CA)","California","$3100"
"Amodei Mark (R-NV)","Nevada","$3000"
"Bonamici Suzanne (D-OR)","Oregon","$3000"
"Eggman Michael (D-CA)","California","$3000"
"Enyart William (D-IL)","Illinois","$3000"
"Kim Donna Mercado (D-HI)","Hawaii","$3000"
"King Pete (R-NY)","New York","$3000"
"Messer Luke (R-IN)","Indiana","$3000"
"Nolan Rick (D-MN)","Minnesota","$3000"
"Pederson John (R-MN)","Minnesota","$3000"
"Poliquin Bruce (R-ME)","Maine","$3000"
"Murphy Pat (D-IA)","Iowa","$2950"
"Castro Joaquin (D-TX)","Texas","$2900"
"Schilling Bobby (R-IL)","Illinois","$2850"
"Bera Ami (D-CA)","California","$2750"
"Holt Rush (D-NJ)","New Jersey","$2750"
"Brewer Tom (R-NE)","Nebraska","$2600"
"Garcia Marilinda (R-NH)","New Hampshire","$2600"
"Himes Jim (D-CT)","Connecticut","$2600"
"Holding George (R-NC)","North Carolina","$2600"
"Miller Matthew Louis (D-CA)","California","$2600"
"Wukoson Nick (R-FL)","Florida","$2600"
"Chang Stanley (D-HI)","Hawaii","$2500"
"Dandekar Swati (D-IA)","Iowa","$2500"
"Gerlach Jim (R-PA)","Pennsylvania","$2500"
"McClintock Tom (R-CA)","California","$2500"
"Neugebauer Randy (R-TX)","Texas","$2500"
"Skelly Martin O (D-SC)","South Carolina","$2490"
"Jackson Troy (D-ME)","Maine","$2250"
"Renteria Amanda (D-CA)","California","$2250"
"Cole Tom (R-OK)","Oklahoma","$2000"
"Cramer Kevin (R-ND)","North Dakota","$2000"
"Deutch Ted (D-FL)","Florida","$2000"
"Fortenberry Jeff (R-NE)","Nebraska","$2000"
"Gosar Paul (R-AZ)","Arizona","$2000"
"Hardy Cresent (R-NV)","Nevada","$2000"
"Joyce David P (R-OH)","Ohio","$2000"
"Margolies Marjorie (D-PA)","Pennsylvania","$2000"
"McCarthy Kevin (R-CA)","California","$2000"
"Murphy Patrick (D-FL)","Florida","$2000"
"Pingree Chellie (D-ME)","Maine","$2000"
"Runyan Jon (R-NJ)","New Jersey","$2000"
"Speier Jackie (D-CA)","California","$2000"
"Emken Elizabeth (R-CA)","California","$1800"
"Brownley Julia (D-CA)","California","$1750"
"Clyburn James E (D-SC)","South Carolina","$1750"
"Grisham Michelle Lujan (D-NM)","New Mexico","$1750"
"Thornberry Mac (R-TX)","Texas","$1750"
"Khanna Ro (D-CA)","California","$1500"
"Pallone Frank Jr (D-NJ)","New Jersey","$1500"
"Raye Kevin (R-ME)","Maine","$1500"
"Romanoff Andrew (D-CO)","Colorado","$1500"
"Thompson Mike (D-CA)","California","$1500"
"Clements Paul (D-MI)","Michigan","$1250"
"DelBene Suzan (D-WA)","Washington","$1250"
"Simpson Mike (R-ID)","Idaho","$1250"
"Sinema Kyrsten (D-AZ)","Arizona","$1250"
"Southerland Steve (R-FL)","Florida","$1250"
"Spilka Karen (D-MA)","Massachusetts","$1250"
"Clark Katherine (D-MA)","Massachusetts","$1150"
"Hays Patrick Henry (D-AR)","Arkansas","$1050"
"Anderson Ikaika (D-HI)","Hawaii","$1000"
"Barr Bob (R-GA)","Georgia","$1000"
"Bass Karen (D-CA)","California","$1000"
"Beale Anthony A (D-IL)","Illinois","$1000"
"Becerra Xavier (D-CA)","California","$1000"
"Brady Kevin (R-TX)","Texas","$1000"
"Brat Dave (R-VA)","Virginia","$1000"
"Coleman Bonnie Watson (D-NJ)","New Jersey","$1000"
"Crawford Rick (R-AR)","Arkansas","$1000"
"Davis Danny K (D-IL)","Illinois","$1000"
"Gallego Ruben (D-AZ)","Arizona","$1000"
"Gorell Jeff (R-CA)","California","$1000"
"Greenstein Linda (D-NJ)","New Jersey","$1000"
"Griffin Tim (R-AR)","Arkansas","$1000"
"Guinta Frank (R-NH)","New Hampshire","$1000"
"Jeffries Hakeem (D-NY)","New York","$1000"
"Johnson Eddie Bernice (D-TX)","Texas","$1000"
"Kirkpatrick Ann (D-AZ)","Arizona","$1000"
"Larson John (D-CT)","Connecticut","$1000"
"Levin Sander (D-MI)","Michigan","$1000"
"Lowenthal Alan (D-CA)","California","$1000"
"Lucas Frank D (R-OK)","Oklahoma","$1000"
"Lynch Stephen (D-MA)","Massachusetts","$1000"
"Maloney Carolyn (D-NY)","New York","$1000"
"Matsui Doris (D-CA)","California","$1000"
"Meng Grace (D-NY)","New York","$1000"
"Moll Thomas (R-AR)","Arkansas","$1000"
"Moolenaar John (R-MI)","Michigan","$1000"
"Mowrer Jim (D-IA)","Iowa","$1000"
"Mulvaney Mick (R-SC)","South Carolina","$1000"
"Neal Richard E (D-MA)","Massachusetts","$1000"
"Norcross Don (D-NJ)","New Jersey","$1000"
"Paulsen Erik (R-MN)","Minnesota","$1000"
"Poe Ted (R-TX)","Texas","$1000"
"Renacci Jim (R-OH)","Ohio","$1000"
"Robles Luz (D-UT)","Utah","$1000"
"Schrader Kurt (D-OR)","Oregon","$1000"
"Shuster Bill (R-PA)","Pennsylvania","$1000"
"Strickland Tony (R-CA)","California","$1000"
"Tipton Scott (R-CO)","Colorado","$1000"
"Tsongas Niki (D-MA)","Massachusetts","$1000"
"Vela Filemon (D-TX)","Texas","$1000"
"Waters Maxine (D-CA)","California","$1000"
"Woolf Aaron (D-NY)","New York","$1000"
"Young Todd (R-IN)","Indiana","$1000"
"Huffman Jared (D-CA)","California","$950"
"Kildee Dan (D-MI)","Michigan","$800"
"Ellison Keith (D-MN)","Minnesota","$750"
"Halter Irving Jr (D-CO)","Colorado","$750"
"Kennedy Joe III (D-MA)","Massachusetts","$750"
"Recchia Domenic (D-NY)","New York","$750"
"Sciortino Carl (D-MA)","Massachusetts","$750"
"Barr Andy (R-KY)","Kentucky","$700"
"LoBiondo Frank (R-NJ)","New Jersey","$700"
"Beutler Jaime Herrera (R-WA)","Washington","$666"
"Lewis John (D-MT)","Montana","$525"
"Bock Joe (D-IN)","Indiana","$500"
"Brownsberger Will (D-MA)","Massachusetts","$500"
"Buck Ken (R-CO)","Colorado","$500"
"Bucshon Larry (R-IN)","Indiana","$500"
"Callis Ann (D-IL)","Illinois","$500"
"Calvert Ken (R-CA)","California","$500"
"Coffman Mike (R-CO)","Colorado","$500"
"DeFazio Peter (D-OR)","Oregon","$500"
"Demaio Carl (R-CA)","California","$500"
"Djou Charles (R-HI)","Hawaii","$500"
"Farr Sam (D-CA)","California","$500"
"Frelinghuysen Rodney (R-NJ)","New Jersey","$500"
"Kirkmeyer Barb (R-CO)","Colorado","$500"
"Langevin Jim (D-RI)","Rhode Island","$500"
"McAllister Vance (R-LA)","Louisiana","$500"
"McDermott Jim (D-WA)","Washington","$500"
"McLeod Gloria (D-CA)","California","$500"
"McSally Martha (R-AZ)","Arizona","$500"
"Nunnelee Alan (R-MS)","Mississippi","$500"
"Parrish Mike (D-PA)","Pennsylvania","$500"
"Pocan Mark (D-WI)","Wisconsin","$500"
"Quang Tue Phan (R-CA)","California","$500"
"Rosendale Matt (R-MT)","Montana","$500"
"Ryan Paul (R-WI)","Wisconsin","$500"
"Ryan Tim (D-OH)","Ohio","$500"
"Smith Adam (D-WA)","Washington","$500"
"Tilghman Bill (D-MD)","Maryland","$500"
"Veasey Marc (D-TX)","Texas","$500"
"Vernon Monica (D-IA)","Iowa","$500"
"Wheeler Marihelen (D-FL)","Florida","$500"
"Pridemore Tricia (R-GA)","Georgia","$400"
"Zinke Ryan (R-MT)","Montana","$400"
"Garrett Janet (D-OH)","Ohio","$300"
"Hobbs Rudy (D-MI)","Michigan","$300"
"Aguilar Pete (D-CA)","California","$250"
"Cardenas Tony (D-CA)","California","$250"
"Castor Kathy (D-FL)","Florida","$250"
"Clawson Curt (R-FL)","Florida","$250"
"Corbett Ellen (D-CA)","California","$250"
"DeGette Diana (D-CO)","Colorado","$250"
"Dunbar Forrest (D-AK)","Alaska","$250"
"Foust John (D-VA)","Virginia","$250"
"Gallego Pete (D-TX)","Texas","$250"
"Graves Jim (D-MN)","Minnesota","$250"
"Greene Mark (D-TX)","Texas","$250"
"Hultgren Randy (R-IL)","Illinois","$250"
"Hurd Will (R-TX)","Texas","$250"
"Keating Bill (D-MA)","Massachusetts","$250"
"Kohn Erin Bilbray (D-NV)","Nevada","$250"
"Lara Rocky (D-NM)","New Mexico","$250"
"McAleer Donna (D-UT)","Utah","$250"
"Mosher Norm (D-VA)","Virginia","$250"
"Moulton Seth (D-MA)","Massachusetts","$250"
"Ose Doug (R-CA)","California","$250"
"Price David (D-NC)","North Carolina","$250"
"Rohrabacher Dana (R-CA)","California","$250"
"Schneider Brad (D-IL)","Illinois","$250"
"Sensenbrenner Jim (R-WI)","Wisconsin","$250"
"Sink Alex (D-FL)","Florida","$250"
"Sinner George (D-ND)","North Dakota","$250"
"Stapleton Corey (R-MT)","Montana","$250"
"Tierney John F (D-MA)","Massachusetts","$250"
"Busch Elizabeth Colbert (D-SC)","South Carolina","$225"
"Smith-Kearney Vanessa Mcgee (D-NC)","North Carolina","$200"
"Wolf Frank (R-VA)","Virginia","$200"
