"Representative","State","Amount"
"Sewell Terri (D-AL)","Alabama","$10000"
"Lujan Ben Ray (D-NM)","New Mexico","$9500"
"Comstock Barbara (R-VA)","Virginia","$9450"
"Houchin Erin (R-IN)","Indiana","$9050"
"Aderholt Robert B (R-AL)","Alabama","$9000"
"Smith Jason (R-MO)","Missouri","$8750"
"Hall Isadore (D-CA)","California","$8500"
"Luetkemeyer Blaine (R-MO)","Missouri","$8400"
"Davis Rodney (R-IL)","Illinois","$8100"
"Gibbs Bob (R-OH)","Ohio","$8000"
"Newhouse Dan (R-WA)","Washington","$8000"
"Upton Fred (R-MI)","Michigan","$8000"
"Casperson Tom (R-MI)","Michigan","$7900"
"Roberson Michael (R-NV)","Nevada","$7750"
"Fareed Justin (R-CA)","California","$7700"
"Roby Martha (R-AL)","Alabama","$7500"
"Sinema Kyrsten (D-AZ)","Arizona","$7500"
"Tiberi Pat (R-OH)","Ohio","$7500"
"Walden Greg (R-OR)","Oregon","$7500"
"Graves Garret (R-LA)","Louisiana","$7250"
"LaHood Darin (R-IL)","Illinois","$7050"
"Bishop Sanford (D-GA)","Georgia","$7000"
"Rosen Jacky (D-NV)","Nevada","$7000"
"Salmon Matt (R-AZ)","Arizona","$7000"
"Barton Joe (R-TX)","Texas","$6500"
"Costa Jim (D-CA)","California","$6500"
"Atkinson Tom (R-OK)","Oklahoma","$6350"
"Buck Ken (R-CO)","Colorado","$6300"
"Denham Jeff (R-CA)","California","$6200"
"Long Billy (R-MO)","Missouri","$6000"
"Russell Steven (R-OK)","Oklahoma","$5400"
"Wenstrup Brad (R-OH)","Ohio","$5400"
"Perlmutter Ed (D-CO)","Colorado","$5250"
"Schweikert David (R-AZ)","Arizona","$5250"
"Bass Karen (D-CA)","California","$5000"
"Biggs Andy (R-AZ)","Arizona","$5000"
"Chaffetz Jason (R-UT)","Utah","$5000"
"Fleischmann Chuck (R-TN)","Tennessee","$5000"
"Franks Trent (R-AZ)","Arizona","$5000"
"Frelinghuysen Rodney (R-NJ)","New Jersey","$5000"
"Grisham Michelle Lujan (D-NM)","New Mexico","$5000"
"Harris Andy (R-MD)","Maryland","$5000"
"Barletta Lou (R-PA)","Pennsylvania","$4950"
"Lee Susie (D-NV)","Nevada","$4950"
"Cuellar Henry (D-TX)","Texas","$4800"
"Babin Brian (R-TX)","Texas","$4700"
"DeLauro Rosa (D-CT)","Connecticut","$4575"
"Foxx Virginia (R-NC)","North Carolina","$4500"
"Peterson Collin (D-MN)","Minnesota","$4500"
"Benishek Dan (R-MI)","Michigan","$4000"
"Bergman John (R-MI)","Michigan","$4000"
"Hollingsworth Trey (R-IN)","Indiana","$4000"
"Kinzinger Adam (R-IL)","Illinois","$4000"
"Walorski Jackie (R-IN)","Indiana","$4000"
"Labrador Raul (R-ID)","Idaho","$3750"
"Weber Randy (R-TX)","Texas","$3700"
"Valadao David (R-CA)","California","$3550"
"Conaway Mike (R-TX)","Texas","$3500"
"Flores Bill (R-TX)","Texas","$3500"
"Hudson Richard (R-NC)","North Carolina","$3500"
"Hurd Will (R-TX)","Texas","$3500"
"Abraham Ralph (R-LA)","Louisiana","$3200"
"Ashford Brad (D-NE)","Nebraska","$3000"
"Hice Jody (R-GA)","Georgia","$3000"
"Jenkins Oliver (R-LA)","Louisiana","$3000"
"Love Mia (R-UT)","Utah","$3000"
"Nunes Devin (R-CA)","California","$3000"
"Scott Austin (R-GA)","Georgia","$3000"
"Marino Tom (R-PA)","Pennsylvania","$2950"
"Brooks Susan (R-IN)","Indiana","$2750"
"Cook Paul (R-CA)","California","$2750"
"Noem Kristi (R-SD)","South Dakota","$2750"
"Baucum Trey (R-LA)","Louisiana","$2700"
"Broun Paul (R-GA)","Georgia","$2700"
"Collins Nancy (R-MS)","Mississippi","$2700"
"Engel Eliot (D-NY)","New York","$2700"
"Garrett Tom (R-VA)","Virginia","$2700"
"Kelly Trent (R-MS)","Mississippi","$2700"
"Norcross Don (D-NJ)","New Jersey","$2700"
"Rogers Wendy (R-AZ)","Arizona","$2700"
"Himes Jim (D-CT)","Connecticut","$2600"
"Mica John L (R-FL)","Florida","$2550"
"Babeu Paul (R-AZ)","Arizona","$2500"
"Kihuen Ruben (D-NV)","Nevada","$2500"
"Loebsack David (D-IA)","Iowa","$2500"
"Owens Doug (D-UT)","Utah","$2500"
"Rokita Todd (R-IN)","Indiana","$2500"
"Smith Adrian (R-NE)","Nebraska","$2500"
"Banks Jim (R-IN)","Indiana","$2000"
"Dent Charlie (R-PA)","Pennsylvania","$2000"
"Dold Bob (R-IL)","Illinois","$2000"
"Gallagher Mike (R-WI)","Wisconsin","$2000"
"Hartzler Vicky (R-MO)","Missouri","$2000"
"Issa Darrell (R-CA)","California","$2000"
"Jordan Jim (R-OH)","Ohio","$2000"
"Kaptur Marcy (D-OH)","Ohio","$2000"
"McCaul Michael (R-TX)","Texas","$2000"
"Olson Pete (R-TX)","Texas","$2000"
"Pavlov Phil (R-MI)","Michigan","$2000"
"Pompeo Mike (R-KS)","Kansas","$2000"
"Schrader Kurt (D-OR)","Oregon","$2000"
"Schwartz Gail (D-CO)","Colorado","$2000"
"Visclosky Pete (D-IN)","Indiana","$2000"
"Westerman Bruce (R-AR)","Arkansas","$2000"
"Esty Elizabeth (D-CT)","Connecticut","$1600"
"Jayapal Pramila (D-WA)","Washington","$1600"
"McKinlay Melissa (D-FL)","Florida","$1512"
"Costello Ryan (R-PA)","Pennsylvania","$1500"
"DeSantis Ron (R-FL)","Florida","$1500"
"Doyle Mike (D-PA)","Pennsylvania","$1500"
"Duncan John J Jr (R-TN)","Tennessee","$1500"
"Sensenbrenner Jim (R-WI)","Wisconsin","$1500"
"Guillory Elbert (R-LA)","Louisiana","$1300"
"Starrett Grant (R-TN)","Tennessee","$1250"
"Tagert Mike (R-MS)","Mississippi","$1250"
"Carroll Morgan (D-CO)","Colorado","$1102"
"Gowan David (R-AZ)","Arizona","$1100"
"Davidson Warren (R-OH)","Ohio","$1002"
"Batts Jason (R-KY)","Kentucky","$1000"
"Bishop Mike (R-MI)","Michigan","$1000"
"Bridenstine James (R-OK)","Oklahoma","$1000"
"Capuano Michael E (D-MA)","Massachusetts","$1000"
"Connolly Matt (R-PA)","Pennsylvania","$1000"
"Cramer Robert (R-IA)","Iowa","$1000"
"DeGette Diana (D-CO)","Colorado","$1000"
"Duffy Sean P (R-WI)","Wisconsin","$1000"
"Emmer Tom (R-MN)","Minnesota","$1000"
"Faso John (R-NY)","New York","$1000"
"Gohmert Louis B Jr (R-TX)","Texas","$1000"
"Graves Sam (R-MO)","Missouri","$1000"
"Harper Gregg (R-MS)","Mississippi","$1000"
"Holding George (R-NC)","North Carolina","$1000"
"Huizenga Bill (R-MI)","Michigan","$1000"
"Hultgren Randy (R-IL)","Illinois","$1000"
"Johnson Mike (R-LA)","Louisiana","$1000"
"Lowenthal Alan (D-CA)","California","$1000"
"Lucas Frank D (R-OK)","Oklahoma","$1000"
"Lynch Matt (R-OH)","Ohio","$1000"
"Massie Thomas (R-KY)","Kentucky","$1000"
"Meehan Patrick (R-PA)","Pennsylvania","$1000"
"Murdock Brett (D-CA)","California","$1000"
"Palazzo Steven (R-MS)","Mississippi","$1000"
"Paulsen Erik (R-MN)","Minnesota","$1000"
"Sessions Pete (R-TX)","Texas","$1000"
"Tom Kip (R-IN)","Indiana","$1000"
"Walkinshaw Brady (D-WA)","Washington","$1000"
"Johnson Lon (D-MI)","Michigan","$900"
"Knight Steve (R-CA)","California","$850"
"Desjarlais Scott (R-TN)","Tennessee","$800"
"Beutler Jaime Herrera (R-WA)","Washington","$750"
"Bonoff Terri (D-MN)","Minnesota","$750"
"Honda Mike (D-CA)","California","$600"
"Webster Daniel (R-FL)","Florida","$600"
"Driskell Gretchen (D-MI)","Michigan","$516"
"Arrington Jodey (R-TX)","Texas","$500"
"Begay Carlyle (R-AZ)","Arizona","$500"
"Blackburn Marsha (R-TN)","Tennessee","$500"
"Crowley Joseph (D-NY)","New York","$500"
"Dosev Cris (R-FL)","Florida","$500"
"Farenthold Blake (R-TX)","Texas","$500"
"Hagedorn Jim (R-MN)","Minnesota","$500"
"Lindbeck Steve (D-AK)","Alaska","$500"
"Pallone Frank Jr (D-NJ)","New Jersey","$500"
"Swalwell Eric (D-CA)","California","$500"
"Sweeten Randy (D-TX)","Texas","$500"
"Taddeo Annette (D-FL)","Florida","$500"
"Greene Ryan (D-WY)","Wyoming","$430"
"Kemper Nancy Jo (D-KY)","Kentucky","$350"
"Graham Gwen (D-FL)","Florida","$300"
"Roe Phil (R-TN)","Tennessee","$300"
"Sims Kaleb (R-TX)","Texas","$300"
"Stubson Tim (R-WY)","Wyoming","$300"
"Ruiz Raul (D-CA)","California","$280"
"Otto Bill (D-MO)","Missouri","$275"
"Carbajal Salud (D-CA)","California","$250"
"Crane Mike (R-GA)","Georgia","$250"
"Gallego Pete (D-TX)","Texas","$250"
"Khouri Tonia (R-IL)","Illinois","$250"
"Lange John (R-NY)","New York","$250"
"Reed Jim (D-CA)","California","$250"
"Reichert Dave (R-WA)","Washington","$250"
"Scott David (D-GA)","Georgia","$250"
"Zoeller Gregory (R-IN)","Indiana","$250"
"Yoder Shelli (D-IN)","Indiana","$224"
"Huffman Jared (D-CA)","California","$120"
"Fiore Michele (R-NV)","Nevada","$100"
"Poliquin Bruce (R-ME)","Maine","$100"
"Walters Mimi (R-CA)","California","$100"
"Brownley Julia (D-CA)","California","$90"
"Juneau Denise (D-MT)","Montana","$25"
"Frankel Lois (D-FL)","Florida","$5"
"Schneider Brad (D-IL)","Illinois","$5"
"Barragan Nanette (D-CA)","California","$2"
"Clements Paul (D-MI)","Michigan","$2"
"Iron Eyes Chase (D-ND)","North Dakota","$2"
"Nelson Tom (D-WI)","Wisconsin","$2"
"Mooney Patrick (R-FL)","Florida","-$459"
"Thornberry Mac (R-TX)","Texas","-$1000"
"Cantor Eric (R-VA)","Virginia","-$1650"
