"Representative","State","Amount"
"Pocan Mark (D-WI)","Wisconsin","$2000"
"Price Tom (R-GA)","Georgia","$2000"
"Richmond Cedric (D-LA)","Louisiana","$2000"
"Runyan Jon (R-NJ)","New Jersey","$2000"
"Ruppersberger Dutch (D-MD)","Maryland","$2000"
"Scott Austin (R-GA)","Georgia","$2000"
"Thompson Mike (D-CA)","California","$2000"
"Wagner Ann (R-MO)","Missouri","$2000"
"Wilson Joe (R-SC)","South Carolina","$2000"
"Yoder Kevin (R-KS)","Kansas","$2000"
"Mulvaney Mick (R-SC)","South Carolina","$1750"
"Barber Ron (D-AZ)","Arizona","$1700"
"Barr Andy (R-KY)","Kentucky","$1500"
"Benishek Dan (R-MI)","Michigan","$1500"
"Brooks Susan (R-IN)","Indiana","$1500"
"Christian-Christensen Donna (D-VI)","Virgin Islands","$1500"
"Gosar Paul (R-AZ)","Arizona","$1500"
"Jones Walter B Jr (R-NC)","North Carolina","$1500"
"Peters Gary (D-MI)","Michigan","$1500"
"Fudge Marcia (D-OH)","Ohio","$1250"
"Bilirakis Gus (R-FL)","Florida","$1000"
"Bonner Jo (R-AL)","Alabama","$1000"
"Castor Kathy (D-FL)","Florida","$1000"
"Chabot Steve (R-OH)","Ohio","$1000"
"Coble Howard (R-NC)","North Carolina","$1000"
"Cooper Jim (D-TN)","Tennessee","$1000"
"DeFazio Peter (D-OR)","Oregon","$1000"
"Dingell John D (D-MI)","Michigan","$1000"
"Enyart William (D-IL)","Illinois","$1000"
"Eshoo Anna (D-CA)","California","$1000"
"Esty Elizabeth (D-CT)","Connecticut","$1000"
"Gabbard Tulsi (D-HI)","Hawaii","$1000"
"Garcia Joe (D-FL)","Florida","$1000"
"Graves Tom (R-GA)","Georgia","$1000"
"Hartzler Vicky (R-MO)","Missouri","$1000"
"Hinojosa Ruben (D-TX)","Texas","$1000"
"Kind Ron (D-WI)","Wisconsin","$1000"
"Kline John (R-MN)","Minnesota","$1000"
"LoBiondo Frank (R-NJ)","New Jersey","$1000"
"Lynch Stephen (D-MA)","Massachusetts","$1000"
"Michaud Mike (D-ME)","Maine","$1000"
"Neugebauer Randy (R-TX)","Texas","$1000"
"Norcross Don (D-NJ)","New Jersey","$1000"
"Perlmutter Ed (D-CO)","Colorado","$1000"
"Rogers Mike D (R-AL)","Alabama","$1000"
"Rooney Tom (R-FL)","Florida","$1000"
"Rush Bobby (D-IL)","Illinois","$1000"
"Schultz Debbie Wasserman (D-FL)","Florida","$1000"
"Swalwell Eric (D-CA)","California","$1000"
"Walberg Tim (R-MI)","Michigan","$1000"
"Wolf Frank (R-VA)","Virginia","$1000"
"Bass Karen (D-CA)","California","$750"
"Ellison Keith (D-MN)","Minnesota","$500"
"Maffei Dan (D-NY)","New York","$500"
"Maloney Sean Patrick (D-NY)","New York","$500"
"Webster Daniel (R-FL)","Florida","$250"
"Heck Dennis (D-WA)","Washington","$100"
